Object_name,chr,lncRNA_start,lncRNA_end,Alu,Alu_strand,Alu_chr,Alu_start,Alu_end,TF_Name,TF_MA,Score,TF_strand,TF_chr,TF_start,TF_end
ARHGAP33,19,35774532,35788822,AluSq2,-,19,35770201,35770337,MA0103.3,493,493,+,chr19,35770326,35770337
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0048.2,403,403,-,chr19,35770592,35770602
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA2028.1,402,402,+,chr19,35770594,35770605
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0738.1,464,464,-,chr19,35770596,35770605
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0088.2,404,404,-,chr19,35770597,35770613
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0478.1,414,414,+,chr19,35770604,35770615
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1596.1,630,630,-,chr19,35770632,35770648
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1587.1,401,401,-,chr19,35770633,35770647
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1871.1,443,443,+,chr19,35770636,35770651
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0163.1,419,419,+,chr19,35770637,35770651
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0103.3,420,420,-,chr19,35770640,35770651
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1720.1,446,446,+,chr19,35770648,35770664
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA2033.1,565,565,-,chr19,35770648,35770672
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0494.1,544,544,-,chr19,35770649,35770668
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0684.2,417,417,-,chr19,35770657,35770669
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA2047.1,418,418,+,chr19,35770659,35770670
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0017.2,445,445,+,chr19,35770659,35770672
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1110.2,460,460,+,chr19,35770660,35770670
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1550.1,408,408,+,chr19,35770660,35770676
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0728.1,495,495,+,chr19,35770661,35770676
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1532.2,432,432,+,chr19,35770661,35770676
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1537.1,430,430,+,chr19,35770661,35770676
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1574.1,422,422,+,chr19,35770661,35770676
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0859.1,556,556,+,chr19,35770661,35770677
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1531.1,453,453,+,chr19,35770662,35770677
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1540.2,475,475,+,chr19,35770667,35770684
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0102.4,406,406,-,chr19,35770691,35770705
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0497.1,509,509,+,chr19,35770707,35770722
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0052.4,595,595,+,chr19,35770708,35770723
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0660.1,487,487,+,chr19,35770709,35770721
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0773.1,507,507,+,chr19,35770709,35770721
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1487.2,474,474,+,chr19,35770709,35770723
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0695.1,402,402,-,chr19,35770738,35770750
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1596.1,756,756,-,chr19,35770765,35770781
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1587.1,549,549,-,chr19,35770766,35770780
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0003.4,411,411,-,chr19,35770770,35770784
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0814.2,413,413,+,chr19,35770770,35770784
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1710.1,599,599,+,chr19,35770774,35770786
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0693.3,489,489,-,chr19,35770791,35770802
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1596.1,472,472,-,chr19,35770797,35770813
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0483.1,432,432,-,chr19,35770804,35770815
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1723.1,495,495,+,chr19,35770807,35770831
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0152.2,488,488,+,chr19,35770812,35770828
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0606.2,455,455,+,chr19,35770815,35770827
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0624.2,543,543,+,chr19,35770815,35770827
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1525.2,469,469,+,chr19,35770816,35770826
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA0625.2,441,441,+,chr19,35770817,35770826
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1125.1,460,460,+,chr19,35770817,35770829
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1125.1,521,521,+,chr19,35770818,35770830
ARHGAP33,19,35774532,35788822,AluSx1,+,19,35770596,35770820,MA1125.1,529,529,+,chr19,35770819,35770831
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1119.1,452,452,+,chr19,35771029,35771045
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA2037.1,418,418,+,chr19,35771033,35771044
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1596.1,593,593,-,chr19,35771046,35771062
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1587.1,562,562,-,chr19,35771047,35771061
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1876.1,424,424,+,chr19,35771049,35771070
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0163.1,434,434,+,chr19,35771050,35771064
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1871.1,403,403,+,chr19,35771050,35771065
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1723.1,464,464,+,chr19,35771050,35771074
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0146.2,462,462,-,chr19,35771051,35771065
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0163.1,457,457,+,chr19,35771051,35771065
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0471.2,474,474,+,chr19,35771056,35771069
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0528.2,432,432,+,chr19,35771059,35771071
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA2033.1,550,550,-,chr19,35771062,35771086
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0494.1,475,475,-,chr19,35771063,35771082
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA2041.1,433,433,+,chr19,35771068,35771081
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1615.1,414,414,+,chr19,35771071,35771084
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1587.1,473,473,-,chr19,35771079,35771093
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0154.4,401,401,-,chr19,35771092,35771107
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0497.1,451,451,+,chr19,35771122,35771137
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0052.4,440,440,+,chr19,35771123,35771138
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0041.2,519,519,+,chr19,35771124,35771140
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1872.1,503,503,+,chr19,35771125,35771146
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0847.3,448,448,+,chr19,35771126,35771138
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0030.1,424,424,+,chr19,35771126,35771140
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0757.1,469,469,+,chr19,35771126,35771140
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0679.2,479,479,+,chr19,35771126,35771142
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0851.1,433,433,+,chr19,35771126,35771143
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0032.2,462,462,+,chr19,35771128,35771139
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0845.1,433,433,+,chr19,35771128,35771139
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0846.1,448,448,+,chr19,35771128,35771140
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1113.2,403,403,+,chr19,35771128,35771141
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0041.2,481,481,+,chr19,35771128,35771144
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0046.2,463,463,+,chr19,35771130,35771145
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0791.1,401,401,+,chr19,35771131,35771147
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0041.2,440,440,+,chr19,35771132,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0847.3,452,452,+,chr19,35771134,35771146
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0507.2,409,409,+,chr19,35771134,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1487.2,401,401,+,chr19,35771134,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1607.1,470,470,+,chr19,35771134,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0681.2,409,409,+,chr19,35771134,35771150
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0784.2,411,411,-,chr19,35771134,35771150
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0851.1,501,501,+,chr19,35771134,35771151
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0032.2,566,566,+,chr19,35771136,35771147
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0845.1,544,544,+,chr19,35771136,35771147
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0846.1,611,611,+,chr19,35771136,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0041.2,630,630,+,chr19,35771136,35771152
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0047.3,466,466,+,chr19,35771137,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0481.3,435,435,+,chr19,35771137,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0593.1,407,407,+,chr19,35771137,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1103.2,410,410,+,chr19,35771137,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1683.1,433,433,+,chr19,35771137,35771148
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0148.4,411,411,+,chr19,35771137,35771149
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0157.3,414,414,+,chr19,35771137,35771149
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0847.3,450,450,+,chr19,35771138,35771150
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0046.2,441,441,+,chr19,35771138,35771153
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0153.2,424,424,+,chr19,35771139,35771152
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0032.2,413,413,+,chr19,35771140,35771151
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0845.1,414,414,+,chr19,35771140,35771151
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0698.1,582,582,+,chr19,35771148,35771161
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1123.2,511,511,+,chr19,35771148,35771161
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1642.1,402,402,+,chr19,35771148,35771161
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1618.1,432,432,+,chr19,35771149,35771162
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1638.1,422,422,+,chr19,35771150,35771160
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1564.1,418,418,-,chr19,35771187,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1866.1,425,425,+,chr19,35771187,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0746.2,436,436,-,chr19,35771187,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0741.1,433,433,-,chr19,35771188,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1512.1,403,403,-,chr19,35771188,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1513.1,520,520,-,chr19,35771188,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0039.4,457,457,-,chr19,35771188,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1630.2,435,435,+,chr19,35771188,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1653.1,464,464,-,chr19,35771188,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0471.2,472,472,+,chr19,35771188,35771201
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0079.5,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0493.2,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0516.3,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0685.2,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0740.2,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0742.2,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1511.2,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1870.1,541,541,+,chr19,35771189,35771198
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0599.1,494,494,-,chr19,35771189,35771199
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1515.1,404,404,-,chr19,35771189,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1522.1,404,404,-,chr19,35771189,35771200
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1122.1,424,424,+,chr19,35771190,35771201
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1723.1,439,439,+,chr19,35771191,35771215
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0528.2,410,410,+,chr19,35771192,35771204
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1866.1,599,599,+,chr19,35771192,35771204
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA2032.1,532,532,-,chr19,35771193,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0039.4,455,455,-,chr19,35771193,35771205
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1630.2,474,474,+,chr19,35771193,35771205
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1653.1,604,604,-,chr19,35771193,35771205
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1713.1,458,458,-,chr19,35771193,35771207
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0079.5,494,494,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0493.2,433,433,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0516.3,457,457,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0685.2,494,494,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0740.2,451,451,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0742.2,446,446,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1511.2,437,437,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1870.1,409,409,+,chr19,35771194,35771203
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0599.1,517,517,-,chr19,35771194,35771204
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1522.1,662,662,-,chr19,35771194,35771205
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0496.3,416,416,-,chr19,35771201,35771216
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0659.3,421,421,-,chr19,35771202,35771217
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1521.1,420,420,-,chr19,35771202,35771217
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1521.1,422,422,+,chr19,35771202,35771217
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1710.1,493,493,+,chr19,35771205,35771217
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1581.1,523,523,+,chr19,35771219,35771232
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1587.1,551,551,-,chr19,35771229,35771243
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1541.1,409,409,+,chr19,35771230,35771247
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0693.3,426,426,+,chr19,35771231,35771242
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1540.2,410,410,+,chr19,35771231,35771248
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0505.2,421,421,-,chr19,35771234,35771247
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0494.1,409,409,+,chr19,35771244,35771263
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,511,511,+,chr19,35771308,35771320
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,504,504,+,chr19,35771309,35771321
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,479,479,+,chr19,35771310,35771322
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1623.1,466,466,+,chr19,35771313,35771326
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0037.4,402,402,-,chr19,35771317,35771329
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0029.1,478,478,+,chr19,35771318,35771332
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,531,531,+,chr19,35771322,35771334
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,554,554,+,chr19,35771323,35771335
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,570,570,+,chr19,35771324,35771336
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,453,453,+,chr19,35771325,35771337
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0517.1,417,417,-,chr19,35771325,35771340
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA1125.1,412,412,+,chr19,35771326,35771338
ARHGAP33,19,35774532,35788822,AluJr,+,19,35771027,35771336,MA0687.1,408,408,+,chr19,35771329,35771343
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1515.1,401,401,-,chr19,35771556,35771567
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1516.1,415,415,-,chr19,35771556,35771567
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1101.2,458,458,+,chr19,35771559,35771578
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1101.2,508,508,-,chr19,35771559,35771578
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0591.1,431,431,-,chr19,35771561,35771576
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0478.1,520,520,+,chr19,35771562,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1130.1,429,429,+,chr19,35771562,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1134.1,500,500,-,chr19,35771562,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA2022.1,429,429,+,chr19,35771562,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0477.2,416,416,-,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0477.2,525,525,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0490.2,486,486,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0491.2,413,413,-,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0491.2,510,510,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1128.1,529,529,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1137.1,551,551,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1141.1,406,406,+,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1141.1,541,541,-,chr19,35771562,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0099.3,554,554,-,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1132.1,494,494,+,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1135.1,554,554,+,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1138.1,541,541,+,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1142.1,532,532,+,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1144.1,532,532,+,chr19,35771563,35771573
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0462.2,447,447,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0476.1,554,554,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0835.2,433,433,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0841.1,498,498,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0841.1,511,511,-,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1634.1,446,446,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA2036.1,495,495,+,chr19,35771563,35771574
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA0489.2,534,534,+,chr19,35771563,35771575
ARHGAP33,19,35774532,35788822,AluY,+,19,35771553,35771844,MA1130.1,524,524,-,chr19,35771563,35771575
