Object_Name,chr,start,end,log2FoldChange,pvalue,Alu,Alu_chr,Alu_start,Alu_end
PRAL,17,67637774,67638973,1.0002054509693,0.0230004149845198,AluSz6,chr17,67634296,67634542
PRAL,17,67637774,67638973,1.0002054509693,0.0230004149845198,AluSx,chr17,67634770,67635103
PRAL,17,67637774,67638973,1.0002054509693,0.0230004149845198,AluSx3,chr17,67636017,67636303
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluJr4,chr17,44684792,44685085
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluY,chr17,44685918,44686212
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluJo,chr17,44687007,44687160
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluSz,chr17,44687160,44687465
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluJo,chr17,44687465,44687620
PRAL,17,44689858,44693340,2.34988121562972,0.009619091786503,AluJr,chr17,44688157,44688448
PRAL,18,13710249,13710484,2.28299127990606,0.0414255516369867,AluSx,chr18,13705474,13705771
PRAL,18,13710249,13710484,2.28299127990606,0.0414255516369867,AluSx,chr18,13710180,13710483
PRAL,16,67550815,67552935,1.48060998465076,0.0237143707114577,AluSx1,chr16,67550404,67550692
PRAL,16,67550815,67552935,1.48060998465076,0.0237143707114577,AluSp,chr16,67550788,67551095
SCO2,22,50523568,50526461,1.07578964704288,1.44041929814726e-05,AluY,chr22,50519865,50520169
SCO2,22,50523568,50526461,1.07578964704288,1.44041929814726e-05,AluJb,chr22,50520240,50520553
SCO2,22,50523568,50526461,1.07578964704288,1.44041929814726e-05,AluSx,chr22,50520561,50520862
CTAGE4,7,144183466,144186080,1.51811799529839,0.0468806449573626,FAM,chr7,144180575,144180749
